url,title,author,book_title,Category,Subject,html_url,text_url,search_text
https://www.gutenberg.org/ebooks/42704,Salomé: A Tragedy in One Act by Oscar Wilde,"Wilde, Oscar, 1854-1900",Salomé: A Tragedy in One Act,Text,Tragedies (Drama),https://www.gutenberg.org/ebooks/42704.html.images,https://www.gutenberg.org/ebooks/42704.txt.utf-8,"Salomé: A Tragedy in One Act by Oscar Wilde Wilde, Oscar, 1854-1900 Tragedies (Drama)"
https://www.gutenberg.org/ebooks/64,The Gods of Mars by Edgar Rice Burroughs,"Burroughs, Edgar Rice, 1875-1950",The Gods of Mars,Text,Dejah Thoris (Fictitious character) -- Fiction,https://www.gutenberg.org/ebooks/64.html.images,https://www.gutenberg.org/ebooks/64.txt.utf-8,"The Gods of Mars by Edgar Rice Burroughs Burroughs, Edgar Rice, 1875-1950 Dejah Thoris (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/30107,Principles of Political Economy by John Stuart Mill,"Mill, John Stuart, 1806-1873","Principles of Political EconomyAbridged with Critical, Bibliographical, and Explanatory Notes, and a Sketch of the History of Political Economy",Text,Economics,https://www.gutenberg.org/ebooks/30107.html.images,https://www.gutenberg.org/ebooks/30107.txt.utf-8,"Principles of Political Economy by John Stuart Mill Mill, John Stuart, 1806-1873 Economics"
https://www.gutenberg.org/ebooks/514,Little Women by Louisa May Alcott,"Alcott, Louisa May, 1832-1888",Little Women,Text,March family (Fictitious characters) -- Fiction,https://www.gutenberg.org/ebooks/514.html.images,https://www.gutenberg.org/ebooks/514.txt.utf-8,"Little Women by Louisa May Alcott Alcott, Louisa May, 1832-1888 March family (Fictitious characters) -- Fiction"
https://www.gutenberg.org/ebooks/9366,Mary Olivier: a Life by May Sinclair,"Sinclair, May, 1863-1946",Mary Olivier: a Life,Text,Mothers and daughters -- Fiction,https://www.gutenberg.org/ebooks/9366.html.images,https://www.gutenberg.org/ebooks/9366.txt.utf-8,"Mary Olivier: a Life by May Sinclair Sinclair, May, 1863-1946 Mothers and daughters -- Fiction"
https://www.gutenberg.org/ebooks/49166,Indian Currency and Finance by John Maynard Keynes,"Keynes, John Maynard, 1883-1946",Indian Currency and Finance,Text,Finance -- India,https://www.gutenberg.org/ebooks/49166.html.images,https://www.gutenberg.org/ebooks/49166.txt.utf-8,"Indian Currency and Finance by John Maynard Keynes Keynes, John Maynard, 1883-1946 Finance -- India"
https://www.gutenberg.org/ebooks/86,A Connecticut Yankee in King Arthur's Court by Mark Twain,"Twain, Mark, 1835-1910",A Connecticut Yankee in King Arthur's Court,Text,Britons -- Fiction,https://www.gutenberg.org/ebooks/86.html.images,https://www.gutenberg.org/ebooks/86.txt.utf-8,"A Connecticut Yankee in King Arthur's Court by Mark Twain Twain, Mark, 1835-1910 Britons -- Fiction"
https://www.gutenberg.org/ebooks/64317,The Great Gatsby by F. Scott Fitzgerald,"Fitzgerald, F. Scott (Francis Scott), 1896-1940",The Great Gatsby,Text,Long Island (N.Y.) -- Fiction,https://www.gutenberg.org/ebooks/64317.html.images,https://www.gutenberg.org/ebooks/64317.txt.utf-8,"The Great Gatsby by F. Scott Fitzgerald Fitzgerald, F. Scott (Francis Scott), 1896-1940 Long Island (N.Y.) -- Fiction"
https://www.gutenberg.org/ebooks/31626,The Vilbar Party by Evelyn E. Smith,"Smith, Evelyn E., 1922-2000",The Vilbar Party,Text,College teachers -- Fiction,https://www.gutenberg.org/ebooks/31626.html.images,https://www.gutenberg.org/ebooks/31626.txt.utf-8,"The Vilbar Party by Evelyn E. Smith Smith, Evelyn E., 1922-2000 College teachers -- Fiction"
https://www.gutenberg.org/ebooks/135,Les Misérables by Victor Hugo,"Hugo, Victor, 1802-1885",Les Misérables,Text,Ex-convicts -- Fiction,https://www.gutenberg.org/ebooks/135.html.images,https://www.gutenberg.org/ebooks/135.txt.utf-8,"Les Misérables by Victor Hugo Hugo, Victor, 1802-1885 Ex-convicts -- Fiction"
https://www.gutenberg.org/ebooks/55,The Wonderful Wizard of Oz by L. Frank Baum,"Baum, L. Frank (Lyman Frank), 1856-1919",The Wonderful Wizard of Oz,Text,Tin Woodman (Fictitious character) -- Juvenile fiction,https://www.gutenberg.org/ebooks/55.html.images,https://www.gutenberg.org/ebooks/55.txt.utf-8,"The Wonderful Wizard of Oz by L. Frank Baum Baum, L. Frank (Lyman Frank), 1856-1919 Tin Woodman (Fictitious character) -- Juvenile fiction"
https://www.gutenberg.org/ebooks/23700,The Decameron of Giovanni Boccaccio by Giovanni Boccaccio,"Boccaccio, Giovanni, 1313-1375",The Decameron of Giovanni Boccaccio,Text,Frame-stories,https://www.gutenberg.org/ebooks/23700.html.images,https://www.gutenberg.org/ebooks/23700.txt.utf-8,"The Decameron of Giovanni Boccaccio by Giovanni Boccaccio Boccaccio, Giovanni, 1313-1375 Frame-stories"
https://www.gutenberg.org/ebooks/28554,Beyond Lies the Wub by Philip K. Dick,"Dick, Philip K., 1928-1982",Beyond Lies the Wub,Text,Short stories,https://www.gutenberg.org/ebooks/28554.html.images,https://www.gutenberg.org/ebooks/28554.txt.utf-8,"Beyond Lies the Wub by Philip K. Dick Dick, Philip K., 1928-1982 Short stories"
https://www.gutenberg.org/ebooks/456,"The Door in the Wall, and Other Stories by H. G. Wells","Wells, H. G. (Herbert George), 1866-1946","The Door in the Wall, and Other Stories",Text,"Fantasy fiction, English",https://www.gutenberg.org/ebooks/456.html.images,https://www.gutenberg.org/ebooks/456.txt.utf-8,"The Door in the Wall, and Other Stories by H. G. Wells Wells, H. G. (Herbert George), 1866-1946 Fantasy fiction, English"
https://www.gutenberg.org/ebooks/32759,Red Nails by Robert E. Howard,"Howard, Robert E. (Robert Ervin), 1906-1936",Red Nails,Text,Conan (Fictitious character) -- Fiction,https://www.gutenberg.org/ebooks/32759.html.images,https://www.gutenberg.org/ebooks/32759.txt.utf-8,"Red Nails by Robert E. Howard Howard, Robert E. (Robert Ervin), 1906-1936 Conan (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/19090,Star Hunter by Andre Norton,"Norton, Andre, 1912-2005",Star Hunter,Text,Science fiction,https://www.gutenberg.org/ebooks/19090.html.images,https://www.gutenberg.org/ebooks/19090.txt.utf-8,"Star Hunter by Andre Norton Norton, Andre, 1912-2005 Science fiction"
https://www.gutenberg.org/ebooks/6133,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar by Maurice Leblanc","Leblanc, Maurice, 1864-1941","The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar",Text,Mystery and detective stories,https://www.gutenberg.org/ebooks/6133.html.images,https://www.gutenberg.org/ebooks/6133.txt.utf-8,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar by Maurice Leblanc Leblanc, Maurice, 1864-1941 Mystery and detective stories"
https://www.gutenberg.org/ebooks/3600,Essays of Michel de Montaigne — Complete by Michel de Montaigne,"Montaigne, Michel de, 1533-1592",Essays of Michel de Montaigne — Complete,Text,French essays -- Translations into English,https://www.gutenberg.org/ebooks/3600.html.images,https://www.gutenberg.org/ebooks/3600.txt.utf-8,"Essays of Michel de Montaigne — Complete by Michel de Montaigne Montaigne, Michel de, 1533-1592 French essays -- Translations into English"
https://www.gutenberg.org/ebooks/4980,Old Granny Fox by Thornton W. Burgess,"Burgess, Thornton W. (Thornton Waldo), 1874-1965",Old Granny Fox,Text,Foxes -- Juvenile fiction,https://www.gutenberg.org/ebooks/4980.html.images,https://www.gutenberg.org/ebooks/4980.txt.utf-8,"Old Granny Fox by Thornton W. Burgess Burgess, Thornton W. (Thornton Waldo), 1874-1965 Foxes -- Juvenile fiction"
https://www.gutenberg.org/ebooks/3011,The Lady of the Lake by Walter Scott,"Scott, Walter, 1771-1832",The Lady of the Lake,Text,Lady of the Lake (Legendary character) -- Romances,https://www.gutenberg.org/ebooks/3011.html.images,https://www.gutenberg.org/ebooks/3011.txt.utf-8,"The Lady of the Lake by Walter Scott Scott, Walter, 1771-1832 Lady of the Lake (Legendary character) -- Romances"
https://www.gutenberg.org/ebooks/4085,The Adventures of Roderick Random by T. Smollett,"Smollett, T. (Tobias), 1721-1771",The Adventures of Roderick Random,Text,Impressment -- Fiction,https://www.gutenberg.org/ebooks/4085.html.images,https://www.gutenberg.org/ebooks/4085.txt.utf-8,"The Adventures of Roderick Random by T. Smollett Smollett, T. (Tobias), 1721-1771 Impressment -- Fiction"
https://www.gutenberg.org/ebooks/43,The Strange Case of Dr. Jekyll and Mr. Hyde by Robert Louis Stevenson,"Stevenson, Robert Louis, 1850-1894",The Strange Case of Dr. Jekyll and Mr. Hyde,Text,Multiple personality -- Fiction,https://www.gutenberg.org/ebooks/43.html.images,https://www.gutenberg.org/ebooks/43.txt.utf-8,"The Strange Case of Dr. Jekyll and Mr. Hyde by Robert Louis Stevenson Stevenson, Robert Louis, 1850-1894 Multiple personality -- Fiction"
https://www.gutenberg.org/ebooks/55231,"A history of the Peninsular War, Vol. 3, Sep. 1809-Dec. 1810 :  Ocaña, Cadiz,…","Oman, Charles, 1860-1946","A history of the Peninsular War, Vol. 3, Sep. 1809-Dec. 1810 :  Ocaña, Cadiz, Bussaco, Torres Vedras",Text,"Peninsular War, 1807-1814",https://www.gutenberg.org/ebooks/55231.html.images,https://www.gutenberg.org/ebooks/55231.txt.utf-8,"A history of the Peninsular War, Vol. 3, Sep. 1809-Dec. 1810 :  Ocaña, Cadiz,… Oman, Charles, 1860-1946 Peninsular War, 1807-1814"
https://www.gutenberg.org/ebooks/10623,Plays by Susan Glaspell,"Glaspell, Susan, 1882?-1948",Plays,Text,American drama,https://www.gutenberg.org/ebooks/10623.html.images,https://www.gutenberg.org/ebooks/10623.txt.utf-8,"Plays by Susan Glaspell Glaspell, Susan, 1882?-1948 American drama"
https://www.gutenberg.org/ebooks/3090,Complete Original Short Stories of Guy De Maupassant by Guy de Maupassant,"Maupassant, Guy de, 1850-1893",Complete Original Short Stories of Guy De Maupassant,Text,French fiction -- Translations into English,https://www.gutenberg.org/ebooks/3090.html.images,https://www.gutenberg.org/ebooks/3090.txt.utf-8,"Complete Original Short Stories of Guy De Maupassant by Guy de Maupassant Maupassant, Guy de, 1850-1893 French fiction -- Translations into English"
https://www.gutenberg.org/ebooks/35382,The Romance of Biography (Vol 1 of 2) by Mrs. Jameson,"Jameson, Mrs. (Anna), 1794-1860","The Romance of Biography (Vol 1 of 2)or Memoirs of Women Loved and Celebrated by Poets, from the Days of the Troubadours to the Present Age. 3rd ed. 2 Vols.",Text,Women in literature,https://www.gutenberg.org/ebooks/35382.html.images,https://www.gutenberg.org/ebooks/35382.txt.utf-8,"The Romance of Biography (Vol 1 of 2) by Mrs. Jameson Jameson, Mrs. (Anna), 1794-1860 Women in literature"
https://www.gutenberg.org/ebooks/1270,In Defense of Women by H. L. Mencken,"Mencken, H. L. (Henry Louis), 1880-1956",In Defense of Women,Text,Sexism,https://www.gutenberg.org/ebooks/1270.html.images,https://www.gutenberg.org/ebooks/1270.txt.utf-8,"In Defense of Women by H. L. Mencken Mencken, H. L. (Henry Louis), 1880-1956 Sexism"
https://www.gutenberg.org/ebooks/2554,Crime and Punishment by Fyodor Dostoyevsky,"Dostoyevsky, Fyodor, 1821-1881",Crime and Punishment,Text,Crime -- Psychological aspects -- Fiction,https://www.gutenberg.org/ebooks/2554.html.images,https://www.gutenberg.org/ebooks/2554.txt.utf-8,"Crime and Punishment by Fyodor Dostoyevsky Dostoyevsky, Fyodor, 1821-1881 Crime -- Psychological aspects -- Fiction"
https://www.gutenberg.org/ebooks/67025,Lives of Fair and Gallant Ladies. Vol 1 by Pierre de Bourdeille Brantôme,"Brantôme, Pierre de Bourdeille, -1614",Lives of Fair and Gallant Ladies. Vol 1,Text,Erotic literature,https://www.gutenberg.org/ebooks/67025.html.images,https://www.gutenberg.org/ebooks/67025.txt.utf-8,"Lives of Fair and Gallant Ladies. Vol 1 by Pierre de Bourdeille Brantôme Brantôme, Pierre de Bourdeille, -1614 Erotic literature"
https://www.gutenberg.org/ebooks/64830,Mémoires de Miss Coote: Exploits d'une fouetteuse britannique racontés par…,"Coote, Rosa Belinda",Mémoires de Miss Coote: Exploits d'une fouetteuse britannique racontés par elle-même,Text,"Erotic fiction, French",https://www.gutenberg.org/ebooks/64830.html.images,https://www.gutenberg.org/ebooks/64830.txt.utf-8,"Mémoires de Miss Coote: Exploits d'une fouetteuse britannique racontés par… Coote, Rosa Belinda Erotic fiction, French"
https://www.gutenberg.org/ebooks/49525,First Lensman by E. E. Smith,"Smith, E. E. (Edward Elmer), 1890-1965",First Lensman,Text,Psychic ability -- Fiction,https://www.gutenberg.org/ebooks/49525.html.images,https://www.gutenberg.org/ebooks/49525.txt.utf-8,"First Lensman by E. E. Smith Smith, E. E. (Edward Elmer), 1890-1965 Psychic ability -- Fiction"
https://www.gutenberg.org/ebooks/7142,The History of the Peloponnesian War by Thucydides,"Thucydides, 456? BCE-396 BCE",The History of the Peloponnesian War,Text,"Greece -- History -- Peloponnesian War, 431-404 B.C.",https://www.gutenberg.org/ebooks/7142.html.images,https://www.gutenberg.org/ebooks/7142.txt.utf-8,"The History of the Peloponnesian War by Thucydides Thucydides, 456? BCE-396 BCE Greece -- History -- Peloponnesian War, 431-404 B.C."
https://www.gutenberg.org/ebooks/2610,Notre-Dame de Paris by Victor Hugo,"Hugo, Victor, 1802-1885",Notre-Dame de Paris,Text,Romances,https://www.gutenberg.org/ebooks/2610.html.images,https://www.gutenberg.org/ebooks/2610.txt.utf-8,"Notre-Dame de Paris by Victor Hugo Hugo, Victor, 1802-1885 Romances"
https://www.gutenberg.org/ebooks/834,The Memoirs of Sherlock Holmes by Arthur Conan Doyle,"Doyle, Arthur Conan, 1859-1930",The Memoirs of Sherlock Holmes,Text,"Detective and mystery stories, English",https://www.gutenberg.org/ebooks/834.html.images,https://www.gutenberg.org/ebooks/834.txt.utf-8,"The Memoirs of Sherlock Holmes by Arthur Conan Doyle Doyle, Arthur Conan, 1859-1930 Detective and mystery stories, English"
https://www.gutenberg.org/ebooks/13610,"Studies in the Psychology of Sex, Volume 1 by Havelock Ellis","Ellis, Havelock, 1859-1939","Studies in the Psychology of Sex, Volume 1The Evolution of Modesty; The Phenomena of Sexual Periodicity; Auto-Erotism",Text,Sex (Psychology),https://www.gutenberg.org/ebooks/13610.html.images,https://www.gutenberg.org/ebooks/13610.txt.utf-8,"Studies in the Psychology of Sex, Volume 1 by Havelock Ellis Ellis, Havelock, 1859-1939 Sex (Psychology)"
https://www.gutenberg.org/ebooks/2162,Anarchism and Other Essays by Emma Goldman,"Goldman, Emma, 1869-1940",Anarchism and Other Essays,Text,Anarchism,https://www.gutenberg.org/ebooks/2162.html.images,https://www.gutenberg.org/ebooks/2162.txt.utf-8,"Anarchism and Other Essays by Emma Goldman Goldman, Emma, 1869-1940 Anarchism"
https://www.gutenberg.org/ebooks/70891,Notre-Dame de Paris - Tome 1 by Victor Hugo,"Hugo, Victor, 1802-1885",Notre-Dame de Paris - Tome 1,Text,Romances,https://www.gutenberg.org/ebooks/70891.html.images,https://www.gutenberg.org/ebooks/70891.txt.utf-8,"Notre-Dame de Paris - Tome 1 by Victor Hugo Hugo, Victor, 1802-1885 Romances"
https://www.gutenberg.org/ebooks/2911,Justice by John Galsworthy,"Galsworthy, John, 1867-1933",Justice,Text,Tragedies (Drama),https://www.gutenberg.org/ebooks/2911.html.images,https://www.gutenberg.org/ebooks/2911.txt.utf-8,"Justice by John Galsworthy Galsworthy, John, 1867-1933 Tragedies (Drama)"
https://www.gutenberg.org/ebooks/68400,Der Marquis de Sade und seine Zeit. by Iwan Bloch,"Bloch, Iwan, 1872-1922",Der Marquis de Sade und seine Zeit.,Text,"Sade, marquis de, 1740-1814",https://www.gutenberg.org/ebooks/68400.html.images,https://www.gutenberg.org/ebooks/68400.txt.utf-8,"Der Marquis de Sade und seine Zeit. by Iwan Bloch Bloch, Iwan, 1872-1922 Sade, marquis de, 1740-1814"
https://www.gutenberg.org/ebooks/36,The War of the Worlds by H. G. Wells,"Wells, H. G. (Herbert George), 1866-1946",The War of the Worlds,Text,Life on other planets -- Fiction,https://www.gutenberg.org/ebooks/36.html.images,https://www.gutenberg.org/ebooks/36.txt.utf-8,"The War of the Worlds by H. G. Wells Wells, H. G. (Herbert George), 1866-1946 Life on other planets -- Fiction"
https://www.gutenberg.org/ebooks/244,A Study in Scarlet by Arthur Conan Doyle,"Doyle, Arthur Conan, 1859-1930",A Study in Scarlet,Text,England -- Fiction,https://www.gutenberg.org/ebooks/244.html.images,https://www.gutenberg.org/ebooks/244.txt.utf-8,"A Study in Scarlet by Arthur Conan Doyle Doyle, Arthur Conan, 1859-1930 England -- Fiction"
https://www.gutenberg.org/ebooks/46333,The Social Contract & Discourses by Jean-Jacques Rousseau,"Rousseau, Jean-Jacques, 1712-1778",The Social Contract & Discourses,Text,Social contract,https://www.gutenberg.org/ebooks/46333.html.images,https://www.gutenberg.org/ebooks/46333.txt.utf-8,"The Social Contract & Discourses by Jean-Jacques Rousseau Rousseau, Jean-Jacques, 1712-1778 Social contract"
https://www.gutenberg.org/ebooks/42188,Shadows in the Moonlight by Robert E. Howard,"Howard, Robert E. (Robert Ervin), 1906-1936",Shadows in the Moonlight,Text,Conan (Fictitious character) -- Fiction,https://www.gutenberg.org/ebooks/42188.html.images,https://www.gutenberg.org/ebooks/42188.txt.utf-8,"Shadows in the Moonlight by Robert E. Howard Howard, Robert E. (Robert Ervin), 1906-1936 Conan (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/41562,The Hanging Stranger by Philip K. Dick,"Dick, Philip K., 1928-1982",The Hanging Stranger,Text,Short stories,https://www.gutenberg.org/ebooks/41562.html.images,https://www.gutenberg.org/ebooks/41562.txt.utf-8,"The Hanging Stranger by Philip K. Dick Dick, Philip K., 1928-1982 Short stories"
https://www.gutenberg.org/ebooks/57333,Project Gutenberg Compilation of Short Stories by Chekhov by Chekhov,"Chekhov, Anton Pavlovich, 1860-1904",Project Gutenberg Compilation of Short Stories by Chekhov,Text,Russian fiction -- Translations into English,https://www.gutenberg.org/ebooks/57333.html.images,https://www.gutenberg.org/ebooks/57333.txt.utf-8,"Project Gutenberg Compilation of Short Stories by Chekhov by Chekhov Chekhov, Anton Pavlovich, 1860-1904 Russian fiction -- Translations into English"
https://www.gutenberg.org/ebooks/13613,"Studies in the Psychology of Sex, Volume 4 by Havelock Ellis","Ellis, Havelock, 1859-1939","Studies in the Psychology of Sex, Volume 4Sexual Selection In Man",Text,Sex (Psychology),https://www.gutenberg.org/ebooks/13613.html.images,https://www.gutenberg.org/ebooks/13613.txt.utf-8,"Studies in the Psychology of Sex, Volume 4 by Havelock Ellis Ellis, Havelock, 1859-1939 Sex (Psychology)"
https://www.gutenberg.org/ebooks/113,The Secret Garden by Frances Hodgson Burnett,"Burnett, Frances Hodgson, 1849-1924",The Secret Garden,Text,Yorkshire (England) -- Juvenile fiction,https://www.gutenberg.org/ebooks/113.html.images,https://www.gutenberg.org/ebooks/113.txt.utf-8,"The Secret Garden by Frances Hodgson Burnett Burnett, Frances Hodgson, 1849-1924 Yorkshire (England) -- Juvenile fiction"
https://www.gutenberg.org/ebooks/26368,The Ladies Book of Useful Information by Anonymous,Anonymous,The Ladies Book of Useful InformationCompiled from many sources,Text,Menstruation,https://www.gutenberg.org/ebooks/26368.html.images,https://www.gutenberg.org/ebooks/26368.txt.utf-8,The Ladies Book of Useful Information by Anonymous Anonymous Menstruation
https://www.gutenberg.org/ebooks/11231,"Bartleby, the Scrivener: A Story of Wall-Street by Herman Melville","Melville, Herman, 1819-1891","Bartleby, the Scrivener: A Story of Wall-Street",Text,Copyists -- Fiction,https://www.gutenberg.org/ebooks/11231.html.images,https://www.gutenberg.org/ebooks/11231.txt.utf-8,"Bartleby, the Scrivener: A Story of Wall-Street by Herman Melville Melville, Herman, 1819-1891 Copyists -- Fiction"
https://www.gutenberg.org/ebooks/72679,"The lesser Key of Solomon, Goetia, the book of evil spirits :  contains two…",,"The lesser Key of Solomon, Goetia, the book of evil spirits :  contains two hundred diagrams and seals for invocation and convocation of spirits, necromancy, witchcraft and black art",Text,Occultism,https://www.gutenberg.org/ebooks/72679.html.images,https://www.gutenberg.org/ebooks/72679.txt.utf-8,"The lesser Key of Solomon, Goetia, the book of evil spirits :  contains two… Occultism"
https://www.gutenberg.org/ebooks/28488,"Tartuffe; Or, The Hypocrite by Molière","Molière, 1622-1673","Tartuffe; Or, The Hypocrite",Text,French drama -- 17th century -- Translations into English,https://www.gutenberg.org/ebooks/28488.html.images,https://www.gutenberg.org/ebooks/28488.txt.utf-8,"Tartuffe; Or, The Hypocrite by Molière Molière, 1622-1673 French drama -- 17th century -- Translations into English"
https://www.gutenberg.org/ebooks/3201,Moby Word Lists by Grady Ward,"Ward, Grady, 1951-",Moby Word Lists,Data Set,Words and phrase lists -- English,,https://www.gutenberg.org/files/3201/3201.txt,"Moby Word Lists by Grady Ward Ward, Grady, 1951- Words and phrase lists -- English"
https://www.gutenberg.org/ebooks/75397,Der Skorpion. Band 1 by Anna Elisabet Weirauch,"Weirauch, Anna Elisabet, 1887-1970",Der Skorpion. Band 1,Text,Lesbians -- Fiction,https://www.gutenberg.org/ebooks/75397.html.images,https://www.gutenberg.org/ebooks/75397.txt.utf-8,"Der Skorpion. Band 1 by Anna Elisabet Weirauch Weirauch, Anna Elisabet, 1887-1970 Lesbians -- Fiction"
https://www.gutenberg.org/ebooks/7178,Swann's Way by Marcel Proust,"Proust, Marcel, 1871-1922",Swann's Way,Text,France -- Social life and customs -- 19th century -- Fiction,https://www.gutenberg.org/ebooks/7178.html.images,https://www.gutenberg.org/ebooks/7178.txt.utf-8,"Swann's Way by Marcel Proust Proust, Marcel, 1871-1922 France -- Social life and customs -- 19th century -- Fiction"
https://www.gutenberg.org/ebooks/2638,The Idiot by Fyodor Dostoyevsky,"Dostoyevsky, Fyodor, 1821-1881",The Idiot,Text,Russia -- Social conditions -- 1801-1917 -- Fiction,https://www.gutenberg.org/ebooks/2638.html.images,https://www.gutenberg.org/ebooks/2638.txt.utf-8,"The Idiot by Fyodor Dostoyevsky Dostoyevsky, Fyodor, 1821-1881 Russia -- Social conditions -- 1801-1917 -- Fiction"
https://www.gutenberg.org/ebooks/30255,The Skull by Philip K. Dick,"Dick, Philip K., 1928-1982",The Skull,Text,Time travel -- Fiction,https://www.gutenberg.org/ebooks/30255.html.images,https://www.gutenberg.org/ebooks/30255.txt.utf-8,"The Skull by Philip K. Dick Dick, Philip K., 1928-1982 Time travel -- Fiction"
https://www.gutenberg.org/ebooks/4352,Laughter: An Essay on the Meaning of the Comic by Henri Bergson,"Bergson, Henri, 1859-1941",Laughter: An Essay on the Meaning of the Comic,Text,Laughter,https://www.gutenberg.org/ebooks/4352.html.images,https://www.gutenberg.org/ebooks/4352.txt.utf-8,"Laughter: An Essay on the Meaning of the Comic by Henri Bergson Bergson, Henri, 1859-1941 Laughter"
https://www.gutenberg.org/ebooks/23920,A Matter of Proportion by Anne Walker,"Walker, Anne",A Matter of Proportion,Text,Medical fiction,https://www.gutenberg.org/ebooks/23920.html.images,https://www.gutenberg.org/ebooks/23920.txt.utf-8,"A Matter of Proportion by Anne Walker Walker, Anne Medical fiction"
https://www.gutenberg.org/ebooks/1450,Pollyanna by Eleanor H. Porter,"Porter, Eleanor H. (Eleanor Hodgman), 1868-1920",Pollyanna,Text,Vermont -- History -- 20th century -- Juvenile fiction,https://www.gutenberg.org/ebooks/1450.html.images,https://www.gutenberg.org/ebooks/1450.txt.utf-8,"Pollyanna by Eleanor H. Porter Porter, Eleanor H. (Eleanor Hodgman), 1868-1920 Vermont -- History -- 20th century -- Juvenile fiction"
https://www.gutenberg.org/ebooks/11,Alice's Adventures in Wonderland by Lewis Carroll,"Carroll, Lewis, 1832-1898",Alice's Adventures in Wonderland,Text,Alice (Fictitious character from Carroll) -- Juvenile fiction,https://www.gutenberg.org/ebooks/11.html.images,https://www.gutenberg.org/ebooks/11.txt.utf-8,"Alice's Adventures in Wonderland by Lewis Carroll Carroll, Lewis, 1832-1898 Alice (Fictitious character from Carroll) -- Juvenile fiction"
https://www.gutenberg.org/ebooks/28718,Les crimes de l'amour by marquis de Sade,"Sade, marquis de, 1740-1814","Les crimes de l'amourPrécédé d'un avant-propos, suivi des idées sur les romans, de l'auteur des crimes de l'amour à Villeterque, d'une notice bio-bibliographique du marquis de Sade: l'homme et ses écrits et du discours prononcé par le marquis de Sade à la section des piques.",Text,"Erotic literature, French",https://www.gutenberg.org/ebooks/28718.html.images,https://www.gutenberg.org/ebooks/28718.txt.utf-8,"Les crimes de l'amour by marquis de Sade Sade, marquis de, 1740-1814 Erotic literature, French"
https://www.gutenberg.org/ebooks/2559,"The Forsyte Saga, Volume I. by John Galsworthy","Galsworthy, John, 1867-1933","The Forsyte Saga, Volume I.The Man Of Property",Text,Families -- England -- Fiction,https://www.gutenberg.org/ebooks/2559.html.images,https://www.gutenberg.org/ebooks/2559.txt.utf-8,"The Forsyte Saga, Volume I. by John Galsworthy Galsworthy, John, 1867-1933 Families -- England -- Fiction"
https://www.gutenberg.org/ebooks/18458,Star Born by Andre Norton,"Norton, Andre, 1912-2005",Star Born,Text,Space colonies -- Fiction,https://www.gutenberg.org/ebooks/18458.html.images,https://www.gutenberg.org/ebooks/18458.txt.utf-8,"Star Born by Andre Norton Norton, Andre, 1912-2005 Space colonies -- Fiction"
https://www.gutenberg.org/ebooks/13437,Best Russian Short Stories by Thomas Seltzer et al.,,Best Russian Short Stories,Text,"Short stories, Russian -- Translations into English",https://www.gutenberg.org/ebooks/13437.html.images,https://www.gutenberg.org/ebooks/13437.txt.utf-8,"Best Russian Short Stories by Thomas Seltzer et al. Short stories, Russian -- Translations into English"
https://www.gutenberg.org/ebooks/46,A Christmas Carol in Prose; Being a Ghost Story of Christmas by Charles Dickens,"Dickens, Charles, 1812-1870",A Christmas Carol in Prose; Being a Ghost Story of Christmas,Text,"Scrooge, Ebenezer (Fictitious character) -- Fiction",https://www.gutenberg.org/ebooks/46.html.images,https://www.gutenberg.org/ebooks/46.txt.utf-8,"A Christmas Carol in Prose; Being a Ghost Story of Christmas by Charles Dickens Dickens, Charles, 1812-1870 Scrooge, Ebenezer (Fictitious character) -- Fiction"
https://www.gutenberg.org/ebooks/43936,The Wonderful Wizard of Oz by L. Frank Baum,"Baum, L. Frank (Lyman Frank), 1856-1919",The Wonderful Wizard of Oz,Text,Tin Woodman (Fictitious character) -- Juvenile fiction,https://www.gutenberg.org/ebooks/43936.html.images,https://www.gutenberg.org/ebooks/43936.txt.utf-8,"The Wonderful Wizard of Oz by L. Frank Baum Baum, L. Frank (Lyman Frank), 1856-1919 Tin Woodman (Fictitious character) -- Juvenile fiction"
https://www.gutenberg.org/ebooks/2542,A Doll's House : a play by Henrik Ibsen,"Ibsen, Henrik, 1828-1906",A Doll's House : a play,Text,Wives -- Drama,https://www.gutenberg.org/ebooks/2542.html.images,https://www.gutenberg.org/ebooks/2542.txt.utf-8,"A Doll's House : a play by Henrik Ibsen Ibsen, Henrik, 1828-1906 Wives -- Drama"
https://www.gutenberg.org/ebooks/48320,Adventures of Sherlock Holmes by Arthur Conan Doyle,"Doyle, Arthur Conan, 1859-1930",Adventures of Sherlock HolmesIllustrated,Text,"Detective and mystery stories, English",https://www.gutenberg.org/ebooks/48320.html.images,https://www.gutenberg.org/ebooks/48320.txt.utf-8,"Adventures of Sherlock Holmes by Arthur Conan Doyle Doyle, Arthur Conan, 1859-1930 Detective and mystery stories, English"
